chrom,start,end,disruption
chr1,114818084,114827068,-4.522236226981185
chr1,132350971,132397349,-5.2368869451563915
chr1,89305030,89392437,-1.6988293155402623
chr1,168550204,168627764,-4.489660144539939
chr1,65708015,65775490,-2.6808414460962795
chr1,189082708,189111435,-5.272708936948042
chr1,4299032,4396920,-3.025161072982173
chr1,225451022,225530721,-2.503104829068602
chr1,148205710,148251517,-2.567795349801672
chr1,245914828,245985040,-2.548009167167437
chr1,15643777,15654740,-3.3540442772227834
chr1,51978019,51994745,-3.390271645284817
chr1,10353380,10408038,-2.2392401868921787
chr1,87063277,87081295,-2.9978570461820757
chr1,162860546,162860966,-5.654794042304804
chr1,142714157,142789280,-3.820957319340048
chr1,183823456,183885530,-2.2229350462924646
chr1,90716061,90814254,-2.20205837378837
chr1,75932799,75998332,-3.5043761319962536
chr1,224886144,224965404,-3.1514521823015995
chr1,90655864,90713925,-2.6240197762351127
chr1,174002232,174092418,-3.0565880905499294
chr1,60287214,60337417,-5.97679162186939
chr1,146290185,146346937,-2.632915625016227
chr1,1321713,1327772,-4.824980413496133
chr1,193489028,193578178,-4.925243593341926
chr1,56891851,56964350,-4.026626428173061
chr1,171151786,171212716,-2.950887639831401
chr1,129528337,129558617,-4.145167330877456
chr1,214475179,214507638,-2.8069717653184467
chr1,13222278,13259747,-3.1916267762200117
chr1,94234869,94287040,-1.988254884974645
chr1,148238395,148336558,-1.6008196700354747
chr1,180111222,180180173,-1.1185457410184694
chr1,176154214,176158155,-5.258932989488039
chr1,108880795,108960142,-2.1600892659443316
chr1,239723372,239800896,-1.605100104774579
chr1,50257621,50273691,-3.0082210132158336
chr1,130912182,130919484,-4.513322567357318
chr1,49202784,49208195,-6.304374186206448
chr1,2151749,2164681,-3.67165532352375
chr1,194327363,194362704,-5.819607566734148
chr1,34395703,34406221,-4.644121250922244
chr1,88268905,88355624,-1.9005080936475132
chr1,225375008,225436204,-1.7890983202921227
chr1,116945322,117003415,-1.8570596432328166
chr1,127554606,127636306,-4.289418285574763
chr1,83896200,83990750,-1.9565776162168456
chr1,126132061,126165249,-4.531144503623703
chr1,159972705,160038851,-1.6561156756666193
chr1,143790508,143881461,-2.010989860235998
chr1,198367805,198426771,-2.712209600428371
chr1,195792112,195857290,-2.727446135029903
chr1,48526125,48571328,-3.1083033378485827
chr1,174181207,174250073,-2.3438783086888333
chr1,71083580,71131468,-3.8096737841259896
chr1,128430702,128442035,-5.229406050738483
chr1,168242465,168247300,-5.3681520519611485
chr1,53188247,53213795,-2.950889426519613
chr1,38570727,38575710,-4.324297885891058
chr1,100141499,100171599,-3.531509912689413
chr1,108582188,108655373,-3.8177215810893395
chr1,65922553,65975042,-1.758066422498345
chr1,29343054,29433929,-4.049736746170303
chr1,126869513,126968525,-4.9411031668122805
chr1,158030136,158063507,-3.047373207103842
chr1,17349503,17398176,-1.983191855989512
chr1,193625753,193650629,-5.7631739194278335
chr1,237759033,237763885,-4.44005363784911
chr1,236956719,236997064,-3.0627193639840984
chr1,64763226,64833386,-1.9272505712803454
chr1,25560537,25601183,-1.7971196109231984
chr1,210182734,210194697,-3.7708339461466487
chr1,227408316,227505782,-2.076944469583472
chr1,21603046,21653084,-1.8700779052314658
chr1,1743316,1750297,-3.3556165218625478
chr1,55281441,55324522,-3.5121239455981654
chr1,48089315,48114404,-2.9511597503435754
chr1,124172717,124188073,-3.9775325403248436
chr1,127505163,127573774,-4.4891400993244295
chr1,121658161,121694773,-3.907389079855476
chr1,198940857,198970266,-5.07318610708613
chr1,27452658,27459650,-4.966468982691033
chr1,97033787,97112520,-3.914160557826741
chr1,178631550,178679027,-2.0464934271652027
chr1,112054572,112135410,-2.055096216796551
chr1,225897849,225950203,-2.6983212213542997
chr1,43433120,43454687,-3.5668241718713567
chr1,146607469,146689594,-2.128675189561688
chr1,200890745,200990575,-2.6716623014135954
chr1,88237212,88315616,-2.0956920748575665
chr1,117143051,117217734,-2.6314686189645644
chr1,225232586,225248441,-4.121427529746171
chr1,53394766,53434092,-2.2061503880195548
chr1,10973885,10986228,-4.584197403880643
chr1,246177349,246179159,-5.753237648284232
chr1,34436831,34527289,-2.508899182566601
chr1,15364111,15440761,-1.5839567191692776
chr1,99952911,99974325,-4.020578659584589
chr1,214261790,214286709,-2.893108629155011
chr1,73028735,73116421,-4.790990808465195
chr1,42483280,42540528,-2.483865045435879
chr1,6263420,6356764,-2.2580805632101884
chr1,236170065,236219949,-2.870001759537053
chr1,235038695,235115323,-1.528062510879641
chr1,167694214,167739606,-2.6832519045595653
chr1,175193924,175285535,-3.2607494237056285
chr1,40851794,40934907,-1.577093787673557
chr1,103110882,103169928,-2.9104792288906483
chr1,153853482,153926975,-1.8895554656106919
chr1,240651811,240653885,-5.360411140994382
chr1,34116541,34164010,-4.943979173110994
chr1,53830341,53864057,-2.4637464618714318
chr1,226221997,226316763,-2.1761650152828076
chr1,3105117,3114128,-4.2910095696275015
chr1,203877745,203927689,-2.4323788593161697
chr1,20158095,20176142,-2.7320443818370124
chr1,48402078,48412411,-4.416712474842772
chr1,30020885,30074592,-2.731314687577775
chr1,128277966,128350335,-4.293598682032293
chr1,182728408,182784109,-1.759547343948186
chr1,212166112,212210382,-2.387817264915375
chr1,48589745,48677520,-3.5163701249389634
chr1,165570837,165609539,-1.9059905246790407
chr1,197926895,197940411,-4.75726315148564
chr1,152427216,152514938,-2.333829044698824
chr1,73045066,73125227,-5.9591564480495
chr1,81314978,81341896,-4.9089362597816795
chr1,143217837,143299938,-1.9140082802121203
chr1,6507162,6556817,-2.6180338980615034
chr1,164941367,165038882,-1.910395409244276
chr1,221389323,221488142,-2.4058662918730778
chr1,162076783,162089609,-4.834890288952288
chr1,173528375,173571091,-3.6755566283010865
chr1,52143714,52190875,-2.6454378749800016
chr1,235662486,235667952,-4.607198438937278
chr1,244001848,244048295,-2.4056208793656224
chr1,242042179,242051662,-4.432114427656979
chr1,20367843,20388385,-2.7598162767621566
chr1,228179854,228237647,-2.3900062669886113
chr1,6200111,6297220,-1.6372073673404286
chr1,145644631,145702848,-1.7780505378833487
chr1,228402996,228442976,-2.5417348273432347
chr1,30412502,30493247,-1.623849383941647
chr1,103899953,103973122,-3.3309460492137744
chr1,28591966,28658907,-1.6960412421698543
chr1,142070999,142114319,-4.945585324122058
chr1,106409925,106482411,-5.6902871534255075
chr1,225501971,225600839,-2.294906456857937
chr1,165402176,165495594,-1.4566284365153954
chr1,9901799,9977295,-2.740631285689905
chr1,157359334,157413068,-2.1082420993752646
chr1,202827459,202829806,-4.572561727693336
chr1,172918362,173002041,-2.576724062393368
chr1,87100410,87134300,-2.8139991306808465
chr1,112858209,112942576,-1.4989501432114127
chr1,221103374,221162262,-2.3636795029175195
chr1,174007366,174070640,-2.1834940448793114
chr1,184310992,184328787,-3.6329382037257454
chr1,168730578,168798002,-5.373673942980341
chr1,106698155,106702431,-5.947138477903852
chr1,142244006,142256777,-4.205359444879416
chr1,190347551,190421777,-5.2423118140398985
chr1,177629428,177703891,-2.205821146600588
chr1,137304004,137379065,-4.822870186977843
chr1,82424629,82427260,-6.294893080576091
chr1,9998008,10016562,-3.2561355626589648
chr1,43553053,43651224,-1.292548036562975
chr1,65837869,65926966,-1.6667226732827107
chr1,224170606,224210651,-2.4138848407849833
chr1,97833997,97846596,-4.369909541323851
chr1,103652208,103748414,-3.507512348710087
chr1,220425046,220484872,-2.0201237355434927
chr1,109400612,109461648,-2.1378853176083314
chr1,151737055,151768311,-2.575756459139883
chr1,196204411,196301253,-1.7326948581512873
chr1,2140247,2144810,-4.01517019205105
chr1,20262754,20274653,-3.72686773017546
chr1,124207273,124285151,-3.2327908250016675
chr1,196390710,196480933,-2.0178788925308724
chr1,227393103,227450562,-3.2603548656526002
chr1,162598980,162602458,-4.7527979329618395
chr1,29801433,29900725,-2.1303662752631225
chr1,71625231,71650983,-5.424443137748821
chr1,201244982,201251785,-4.6509597584769296
chr1,143318278,143353160,-2.559053876494271
chr1,33172285,33188786,-3.0831118543387817
chr1,166320927,166328727,-5.568525534561139
chr1,90640861,90720837,-2.5525048190646245
chr1,130042168,130048575,-4.975626739700815
chr1,181002800,181091384,-1.0109066827243791
chr1,85002675,85005532,-4.761894621334885
chr1,161855268,161928580,-1.9758630197134075
chr1,159931700,159998853,-1.5275642379922498
chr1,35093880,35169224,-2.3388283458198305
chr1,229345043,229389622,-2.580533029199228
chr1,205740236,205780349,-2.670477605024095
chr1,157198900,157255436,-2.338503568499432
chr1,223933306,223956231,-2.786554426460512
chr1,182454142,182505311,-1.7893631311302167
chr1,114653736,114700527,-3.334408628361542
chr1,121143928,121187018,-2.7430664796895696
chr1,129601455,129631970,-4.569171093586138
chr1,39702569,39755477,-1.5169379877955953
chr1,33263161,33272046,-4.353490621647999
chr1,79284180,79337805,-4.66726450482957
chr1,150726476,150765923,-2.344815849910292
chr1,66027842,66081734,-2.1879693681205232
chr1,239976579,239977775,-4.55920760128582
chr1,28069462,28097853,-2.1736947767203265
chr1,66696754,66732840,-2.397849140979997
chr1,154236582,154304029,-2.671143278653205
chr1,162246073,162345066,-2.03115652349983
chr1,192376640,192454225,-1.7055757854713864
chr1,77646530,77705532,-2.606158624166331
chr1,126405129,126467037,-4.95363273110735
chr1,89353062,89439107,-1.6005448626431948
chr1,108471734,108530660,-3.442541782881047
chr1,79174219,79201592,-4.132332050704734
chr1,1482424,1550388,-2.2755847638756674
chr1,55972588,55989549,-5.504447296040898
chr1,210758811,210794862,-4.0277873610685235
chr1,74475926,74514101,-2.97107508318309
chr1,100087298,100133136,-2.979818096340719
chr1,81473158,81544039,-3.2504737705400775
chr1,30451580,30458379,-4.053768694131348
chr1,130372238,130446702,-5.304380506952852
chr1,169573412,169610926,-3.3562728376721807
chr1,162367832,162447788,-1.4970966707377682
chr1,51076455,51162008,-1.7983555672068552
chr1,51124451,51183554,-2.176498237782515
chr1,113911235,113948764,-3.020403912347204
chr1,8408801,8428426,-4.000987731900599
chr1,166316279,166359207,-3.0756565462288985
chr1,100674841,100758034,-1.0522099041641095
chr1,196001358,196077042,-3.0034366654854368
chr1,148976948,149019687,-3.1229237926922875
chr1,82949309,82989293,-6.264576730732663
chr1,149962486,150061996,-1.7769319802970192
chr1,121012800,121082893,-2.106623890715404
chr1,176676895,176763166,-1.703002607651327
chr1,57473861,57503437,-6.459575657336612
chr1,138290296,138329274,-5.091339509078184
chr1,84133624,84209899,-1.7301767565532375
chr1,30091117,30173912,-3.806518056460503
chr1,188197443,188250835,-5.660785520822876
chr1,112448486,112529849,-1.8902167434136914
chr1,62307915,62401742,-0.7576571879809392
chr1,32657964,32739731,-1.4592261400917146
chr1,219607722,219659547,-2.035965308372565
chr1,1899425,1993359,-1.7555975221302824
chr1,45666308,45672877,-3.9369840896050574
chr1,132376319,132420691,-4.296209841547457
chr1,91248636,91339947,-1.6750308559576599
chr1,88285384,88348953,-2.01971039616281
chr1,228450637,228502164,-2.5269384568004525
chr1,220716333,220760790,-2.3980779379630426
chr1,70650234,70663372,-3.6010779750388684
chr1,192110597,192196567,-1.6240053149909386
chr1,136091681,136180729,-4.966882350266969
chr1,168078726,168109870,-2.9101222707774883
chr1,151320670,151394443,-2.1274127524173343
chr1,231359085,231385451,-2.827077656107199
chr1,64006777,64009469,-5.340291192368699
chr1,40643533,40710932,-2.186897423848956
chr1,125676339,125765116,-4.36925114030869
chr1,34149586,34164994,-5.610400791788918
chr1,225418395,225479176,-1.96436101369062
chr1,147788530,147826103,-2.085230041812148
chr1,24190936,24218830,-1.6516120900191498
chr1,221999391,222025239,-3.666856613612134
chr1,165527572,165608316,-1.3067945773484029
chr1,70765215,70812150,-2.812476581774473
chr1,196477482,196501574,-3.817163678632826
chr1,149483736,149489879,-4.705382074163651
chr1,170488919,170507912,-4.0247139967338486
chr1,132051637,132109618,-4.85731073465528
chr1,126814023,126826198,-4.852329305496112
chr1,9176738,9196620,-2.635224671670448
chr1,222972530,223052162,-1.3308775491153961
chr1,52797071,52845025,-2.133057806518417
chr1,132441445,132516596,-5.159104370968865
chr1,148997286,149019327,-4.191158291781566
chr1,141842075,141919656,-4.587357942592654
chr1,172643391,172709650,-1.7537727688528348
chr1,54277415,54305910,-2.9546529914716992
chr1,119264951,119351031,-3.203199334185236
chr1,123190053,123196527,-0.4104003463688245
chr1,142377431,142453295,-4.85376828951163
chr1,181213910,181268395,-2.082200587526741
chr1,64691694,64768880,-1.9113198026544143
chr1,65936149,65971136,-1.9724706838240689
chr1,135217783,135240153,-5.059310822966476
chr1,25283318,25365254,-2.0130444429286802
chr1,132610879,132655080,-5.029823637720781
chr1,60128278,60183656,-5.198947547101601
chr1,244263200,244359230,-1.7073552630377162
chr1,141681385,141726681,-4.584486754587086
chr1,230953432,231041565,-1.9213807957122209
chr1,178404622,178461553,-1.4724413784951593
chr1,122092570,122188566,-1.703463088130507
chr1,246148352,246233331,-1.7572149748117354
chr1,25754628,25791590,-1.612467900513284
chr1,156557860,156620065,-2.1462742498991254
chr1,76920464,76996684,-2.122068563853807
chr1,81982185,81988531,-6.007470905844757
chr1,190911516,190984846,-5.525807683535483
chr1,195773781,195868161,-2.655558321437388
chr1,166245688,166263978,-4.733072570147954
chr1,111590953,111668617,-2.2027048729668337
chr1,210542406,210546823,-5.708267245126063
chr1,170864988,170953377,-2.10821204634392
chr1,179574807,179593942,-3.004730562674069
chr1,26419327,26458589,-2.3008226026990535
chr1,232068150,232127910,-4.95638893042663
chr1,242385153,242406154,-4.932097835069201
chr1,125046714,125111003,-4.355674410801009
chr1,26071774,26102203,-2.44808298339518
chr1,113262451,113307581,-3.3100493634974932
chr1,211910244,211925657,-3.408516927885061
chr1,168737253,168835134,-4.991763600211799
chr1,215456360,215554779,-2.2041125163174455
chr1,176149626,176235330,-2.662567335467949
chr1,236154315,236218378,-2.1136308627702314
chr1,94789774,94820537,-1.98276020958059
chr1,138754507,138821474,-4.71597511278631
chr1,129913727,129987637,-4.0695455533585205
chr1,231951657,231960872,-5.911299661600184
chr1,4428903,4503066,-3.513127869757436
chr1,196943009,196974094,-4.154611057856547
chr1,220576343,220667932,-1.6089471654504772
chr1,75997426,75999285,-5.98148847951666
chr1,84144294,84182332,-2.401803853788051
chr1,149494153,149559826,-2.3048335041264116
chr1,215762205,215768967,-6.140233394899405
chr1,183533696,183548014,-3.625672929938968
chr1,206640326,206683005,-2.483666259046949
chr1,135930413,135945522,-4.646603542018248
chr1,81595164,81685672,-2.455533511667571
chr1,142739233,142748841,-5.441933365460397
chr1,39121393,39210840,-2.24308309728933
chr1,1477658,1494825,-3.3849124083446416
chr1,42237152,42313783,-3.4190968909548736
chr1,240416489,240472604,-2.5720482979809036
chr1,76051681,76073125,-4.638712819770589
chr1,22315571,22322040,-3.999023417726132
chr1,136727709,136788324,-5.225576089299008
chr1,238110161,238111472,-6.22353058434725
chr1,214552362,214585686,-3.8200140714167734
chr1,88324477,88333056,-4.14782360318356
chr1,23532066,23587150,-2.273230889942894
chr1,226104690,226129110,-2.9370777403558055
chr1,60786933,60885318,-1.8897187864133056
chr1,218856002,218897340,-4.123770107530325
chr1,69512218,69538209,-4.8757780840764084
chr1,10452257,10490941,-2.7168738935690353
chr1,186640992,186732661,-1.5803793432064914
chr1,131929760,131930895,-5.297398684473587
chr1,235923269,235998093,-1.8384569927750245
chr1,208988421,209056319,-3.090694983498732
chr1,143814487,143830434,-3.1143740661573687
chr1,178122314,178158358,-2.1215123685846593
chr1,128577225,128643385,-5.035604584768514
chr1,239527757,239540620,-4.3623723283595695
chr1,96666328,96677649,-5.129125248723101
chr1,69718445,69766351,-3.1242075877540043
chr1,216432520,216463711,-3.7686940748701683
chr1,224421915,224422711,-5.318799465322592
chr1,95959237,96026033,-4.26875392333772
chr1,198668591,198690725,-3.9864967638233026
chr1,164361338,164441990,-2.694029662317537
chr1,148666582,148725798,-2.6312122691199487
chr1,46328553,46384373,-2.3615216346558574
chr1,230630710,230652215,-2.781826079721069
chr1,28824678,28863895,-1.8115279046176491
chr1,14171860,14252602,-4.486811146858426
chr1,143125557,143136445,-4.092410407801306
chr1,89299354,89312948,-3.697438091942198
chr1,40167210,40175759,-4.614751455883848
chr1,33803619,33858227,-5.241017681120177
chr1,159755212,159785165,-2.740243215779179
chr1,51384885,51465674,-3.19222898713763
chr1,55304942,55332817,-3.900658134772564
